date,country_name,effective tariff,total imports,2024 tariff
2025-04-08,UNITED KINGDOM,13.09936842206571,68205970097.0,0.9568484123484455
2025-04-08,SWITZERLAND,31.87500426104164,60919464587.0,0.5962607476322337
2025-04-08,MALAYSIA,24.06038843246272,51626608290.0,0.6439635839187916
2025-04-08,THAILAND,35.51845303816193,63282378964.0,1.5883308441545774
2025-04-08,BRAZIL,10.519025271122,42749059621.0,1.283186909521001
2025-04-08,SINGAPORE,10.280073756914616,42642848286.0,0.07770426304023081
2025-04-08,INDONESIA,31.600389986000195,28106070973.0,4.851827159726428
2025-04-08,ISRAEL,17.263082349322296,22708195633.0,0.13020833745606475
2025-04-08,SAUDI ARABIA,10.041339628799824,12571913684.0,0.35979392745566674
2025-04-08,RUSSIA,10.019642552654002,2931845520.0,0.6264000226041924
2025-04-08,COLOMBIA,10.737144347174535,18310770810.0,0.14149871280050172
2025-04-08,AUSTRALIA,10.439149161655344,16680584707.0,0.11548436303864154
2025-04-08,PHILIPPINES,18.840436121185896,13930354398.0,1.3606079686473171
2025-04-08,CHILE,10.411549433748172,16426746171.0,0.02893202920728323
2025-04-08,TURKEY,11.486612733495207,16577520954.0,3.317861883729277
2025-04-08,SOUTH AFRICA,12.689774528677495,14590861017.0,0.25969666187520785
2025-04-08,VENEZUELA,15.001261518860781,5684940767.0,0.14196309743186458
2025-04-08,IRAQ,38.999644757254856,7595583687.0,0.09413180467272231
2025-04-08,ECUADOR,10.069138148872728,8723106488.0,0.4318083133780035
2025-04-08,COSTA RICA,10.278122151628299,11441670778.0,0.10851728074429305
2025-04-08,PERU,10.112577052885815,9605440694.0,0.10234642337795896
2025-04-08,BANGLADESH,36.99093775592543,8444238245.0,15.06031083091498
2025-04-08,CAMBODIA,47.44671570631695,12728558279.0,7.049896660177754
2025-04-08,HONG KONG,103.40314478234036,5895965378.0,0.9899008942246879
2025-04-08,NORWAY,16.358450138996094,6521465715.0,0.575496378270847
2025-04-08,DOMINICAN REPUBLIC,10.280857517296727,7502813278.0,0.3628772433912622
2025-04-08,ARGENTINA,10.12517580242628,7735341905.0,1.041774881959791
2025-04-08,NIGERIA,14.000658072485047,6108389412.0,0.07629877019372974
2025-04-08,HONDURAS,12.956701487305557,5523842740.0,0.47036196037688066
2025-04-08,NEW ZEALAND,10.343783927751321,5580064221.0,1.1250411019239057
2025-04-08,SLOVAKIA,22.597643504455846,8141337864.0,2.4215965888330806
2025-04-08,UNITED ARAB EMIRATES,11.368446821048135,7188011875.0,2.269413320912189
2025-04-08,GUATEMALA,10.129957730869037,5024213301.0,0.8735477052947678
2025-04-08,PAKISTAN,29.92506875550988,5107479031.0,9.589125790382516
2025-04-08,TRINIDAD AND TOBAGO,10.002289280969354,3247910632.0,0.014215538920653406
